trip_m,H1_m,H1_m_plus_1
1000,0.926380885302,0.883768213871
1001,0.883768213871,0.83444019208
1002,0.83444019208,0.777353892835
1003,0.777353892835,0.711579752332
1004,0.711579752332,0.636227808823
1005,0.636227808823,0.550543860069
1006,0.550543860069,0.454058098797
1007,0.454058098797,0.346800239625
1008,0.346800239625,0.229589237082
1009,0.229589237082,0.104382722993
1010,0.104382722993,0.981712279369
1011,0.981712279369,0.939887115665
1012,0.939887115665,0.899587630278
1013,0.899587630278,0.852794309277
1014,0.852794309277,0.798569097395
1015,0.798569097395,0.735985099683
1016,0.735985099683,0.664129693604
1017,0.664129693604,0.582186460156
1018,0.582186460156,0.489563712234
1019,0.489563712234,0.386084510186
1020,0.386084510186,0.272249924045
1021,0.272249924045,0.149571494497
1022,0.149571494497,0.0209280548609
1023,0.0209280548609,0.995922750995
1024,0.995922750995,0.857172555879
1025,0.857172555879,0.802932617348
1026,0.802932617348,0.74100680456
1027,0.74100680456,0.669879404398
1028,0.669879404398,0.588719750118
1029,0.588719750118,0.496913469921
1030,0.496913469921,0.394244199683
1031,0.394244199683,0.28115114945
1032,0.28115114945,0.159057202789
1033,0.159057202789,0.0307269856669
1034,0.0307269856669,0.994087068298
1035,0.994087068298,0.866746722381
1036,0.866746722381,0.814091415731
1037,0.814091415731,0.753867379513
1038,0.753867379513,0.684617445593
1039,0.684617445593,0.605485642799
1040,0.605485642799,0.515803266951
1041,0.515803266951,0.415257852977
1042,0.415257852977,0.304135932664
1043,0.304135932664,0.183638814089
1044,0.183638814089,0.0562409752845
1045,0.0562409752845,0.989520938362
1046,0.989520938362,0.891851958506
1047,0.891851958506,0.84338920709
1048,0.84338920709,0.787691512805
1049,0.787691512805,0.723465969762
1050,0.723465969762,0.649808240002
1051,0.649808240002,0.565932028702
1052,0.565932028702,0.471305738549
1053,0.471305738549,0.365855332199
1054,0.365855332199,0.250241434802
1055,0.250241434802,0.126201432689
1056,0.126201432689,0.97850507864
1057,0.97850507864,0.961929557003
1058,0.961929557003,0.925433569537
1059,0.925433569537,0.882826431255
1060,0.882826431255,0.833349194257
1061,0.833349194257,0.776093835307
1062,0.776093835307,0.71013170669
1063,0.71013170669,0.634574512937
1064,0.634574512937,0.548672193195
1065,0.548672193195,0.451962783995
1066,0.451962783995,0.344489039247
1067,0.344489039247,0.227089644226
1068,0.227089644226,0.101749415794
1069,0.101749415794,0.982113051656
1070,0.982113051656,0.937238006563
1071,0.937238006563,0.896483751249
1072,0.896483751249,0.849191423927
1073,0.849191423927,0.794402099685
1074,0.794402099685,0.731187818772
1075,0.731187818772,0.658639624635
1076,0.658639624635,0.575952205686
1077,0.575952205686,0.482556297364
1078,0.482556297364,0.37831361476
1079,0.37831361476,0.263785476965
1080,0.263785476965,0.14056917722
1081,0.14056917722,0.0116529936965
1082,0.0116529936965,0.997703152674
1083,0.997703152674,0.848145722312
1084,0.848145722312,0.792419183953
1085,0.792419183953,0.728901582792
1086,0.728901582792,0.656024144116
1087,0.656024144116,0.572983581937
1088,0.572983581937,0.479221565956
1089,0.479221565956,0.374618573149
1090,0.374618573149,0.259765027663
1091,0.259765027663,0.136299441309
1092,0.136299441309,0.00726234217041
1093,0.00726234217041,0.998560669264
1094,0.998560669264,0.843884761212
1095,0.843884761212,0.787459050731
1096,0.787459050731,0.723194421082
1097,0.723194421082,0.649497781746
1098,0.649497781746,0.565579967706
1099,0.565579967706,0.470910726163
1100,0.470910726163,0.365418324581
1101,0.365418324581,0.24976693212
1102,0.24976693212,0.125698906479
1103,0.125698906479,0.978576694034
1104,0.978576694034,0.961420037926
1105,0.961420037926,0.924835746505
1106,0.924835746505,0.8821311682
1107,0.8821311682,0.832543108075
1108,0.832543108075,0.775162908139
1109,0.775162908139,0.709062003056
1110,0.709062003056,0.633353347907
1111,0.633353347907,0.547289973802
1112,0.547289973802,0.450415755822
1113,0.450415755822,0.342783135765
1114,0.342783135765,0.225245435034
1115,0.225245435034,0.0998075992829
1116,0.0998075992829,0.982410496722
1117,0.982410496722,0.935286104598
1118,0.935286104598,0.894197097346
1119,0.894197097346,0.846537668982
1120,0.846537668982,0.791333610342
1121,0.791333610342,0.727656345213
1122,0.727656345213,0.65459986034
1123,0.65459986034,0.571367369753
1124,0.571367369753,0.477406594067
1125,0.477406594067,0.372608321301
1126,0.372608321301,0.257578933433
1127,0.257578933433,0.13397948529
1128,0.13397948529,0.00487898319557
1129,0.00487898319557,0.999030139998
1130,0.999030139998,0.841575107927
1131,0.841575107927,0.784771102976
1132,0.784771102976,0.720102723897
1133,0.720102723897,0.645963897591
1134,0.645963897591,0.561573435405
1135,0.561573435405,0.466416739066
1136,0.466416739066,0.360448533037
1137,0.360448533037,0.2443735783
1138,0.2443735783,0.119991036183
1139,0.119991036183,0.97939752617
1140,0.97939752617,0.955638778725
1141,0.955638778725,0.918053803795
1142,0.918053803795,0.874245832214
1143,0.874245832214,0.823403827626
1144,0.823403827626,0.764612580662
1145,0.764612580662,0.696945406977
1146,0.696945406977,0.619530805359
1147,0.619530805359,0.531658775246
1148,0.531658775246,0.432941947109
1149,0.432941947109,0.323545769978
1150,0.323545769978,0.204492875575
1151,0.204492875575,0.0780188043732
1152,0.0780188043732,0.985860839403
1153,0.985860839403,0.913476623272
1154,0.913476623272,0.868666703818
1155,0.868666703818,0.816939268748
1156,0.816939268748,0.757154839145
1157,0.757154839145,0.688387807681
1158,0.688387807681,0.609779185594
1159,0.609779185594,0.520647250146
1160,0.520647250146,0.420656097485
1161,0.420656097485,0.310054580363
1162,0.310054580363,0.189988695684
1163,0.189988695684,0.0628594337222
1164,0.0628594337222,0.988385839299
1165,0.988385839299,0.898405124558
1166,0.898405124558,0.851045373095
1167,0.851045373095,0.796544001231
1168,0.796544001231,0.733653461692
1169,0.733653461692,0.661461006687
1170,0.661461006687,0.579155537923
1171,0.579155537923,0.486156172799
1172,0.486156172799,0.382304638264
1173,0.382304638264,0.268131147589
1174,0.268131147589,0.145188793627
1175,0.145188793627,0.0164095674352
1176,0.0164095674352,0.99678485715
1177,0.99678485715,0.852770653213
1178,0.852770653213,0.797804868047
1179,0.797804868047,0.73510127117
1180,0.73510127117,0.663118012769
1181,0.663118012769,0.581037349182
1182,0.581037349182,0.488271653016
1183,0.488271653016,0.384651033503
1184,0.384651033503,0.270687576636
1185,0.270687576636,0.147908545648
1186,0.147908545648,0.0192129154318
1187,0.0192129154318,0.996248822856
1188,0.996248822856,0.855500702291
1189,0.855500702291,0.800984882116
1190,0.800984882116,0.73876331822
1191,0.73876331822,0.667310312376
1192,0.667310312376,0.585800010083
1193,0.585800010083,0.493628066209
1194,0.493628066209,0.390595598363
1195,0.390595598363,0.277169299413
1196,0.277169299413,0.154811518502
1197,0.154811518502,0.0263378534798
1198,0.0263378534798,0.994903595856
1199,0.994903595856,0.862453541616
1200,0.862453541616,0.809086671046
1201,0.809086671046,0.748097837211
1202,0.748097837211,0.678003333883
1203,0.678003333883,0.597958063254
1204,0.597958063254,0.507317034667
1205,0.507317034667,0.405810028779
1206,0.405810028779,0.293791039789
1207,0.293791039789,0.17255977635
1208,0.17255977635,0.0447204045961
1209,0.0447204045961,0.991544962615
1210,0.991544962615,0.880484775626
1211,0.880484775626,0.830117130232
1212,0.830117130232,0.772358698882
1213,0.772358698882,0.705840306269
1214,0.705840306269,0.62967631686
1215,0.62967631686,0.543129229558
1216,0.543129229558,0.445760730498
1217,0.445760730498,0.337652723246
1218,0.337652723246,0.219702918581
1219,0.219702918581,0.0939771188455
1220,0.0939771188455,0.983313409892
1221,0.983313409892,0.929433378558
1222,0.929433378558,0.887342315571
1223,0.887342315571,0.838585087026
1224,0.838585087026,0.782142131771
1225,0.782142131771,0.717083885711
1226,0.717083885711,0.642514398628
1227,0.642514398628,0.557664189315
1228,0.557664189315,0.462034262584
1229,0.462034262584,0.355605560024
1230,0.355605560024,0.239122907681
1231,0.239122907681,0.114441288589
1232,0.114441288589,0.980208732632
1233,0.980208732632,0.950028384413
1234,0.950028384413,0.911474534519
1235,0.911474534519,0.866599700123
1236,0.866599700123,0.814547037292
1237,0.814547037292,0.754396132351
1238,0.754396132351,0.685223800893
1239,0.685223800893,0.60617601682
1240,0.60617601682,0.516581970224
1241,0.516581970224,0.416125395092
1242,0.416125395092,0.305086725353
1243,0.305086725353,0.184658335062
1244,0.184658335062,0.0573028611373
1245,0.0573028611373,0.989337467273
1246,0.989337467273,0.892902254169
1247,0.892902254169,0.844616048414
1248,0.844616048414,0.789109686849
1249,0.789109686849,0.72509746567
1250,0.72509746567,0.651673582956
1251,0.651673582956,0.568047605317
1252,0.568047605317,0.473679814833
1253,0.473679814833,0.368482391902
1254,0.368482391902,0.253094743408
1255,0.253094743408,0.129224451289
1256,0.129224451289,0.978076480925
1257,0.978076480925,0.964996448935
1258,0.964996448935,0.929032355781
1259,0.929032355781,0.887012389207
1260,0.887012389207,0.838203268629
1261,0.838203268629,0.781700986466
1262,0.781700986466,0.716576682958
1263,0.716576682958,0.641934942232
1264,0.641934942232,0.557007660468
1265,0.557007660468,0.461298490624
1266,0.461298490624,0.354792816232
1267,0.354792816232,0.238242236186
1268,0.238242236186,0.113511146126
1269,0.113511146126,0.980345963901
1270,0.980345963901,0.949089117286
1271,0.949089117286,0.91037328001
1272,0.91037328001,0.865320217085
1273,0.865320217085,0.813065476243
1274,0.813065476243,0.752687884511
1275,0.752687884511,0.683265005734
1276,0.683265005734,0.603945970562
1277,0.603945970562,0.514066849323
1278,0.514066849323,0.413323698418
1279,0.413323698418,0.302016703237
1280,0.302016703237,0.18136715176
1281,0.18136715176,0.0538759632004
1282,0.0538759632004,0.989931427298
1283,0.989931427298,0.889514297978
1284,0.889514297978,0.840658930863
1285,0.840658930863,0.78453594323
1286,0.78453594323,0.719836492834
1287,0.719836492834,0.645659659809
1288,0.645659659809,0.561228584769
1289,0.561228584769,0.466030047751
1290,0.466030047751,0.360021069996
1291,0.360021069996,0.243909928613
1292,0.243909928613,0.119500693554
1293,0.119500693554,0.979468677304
1294,0.979468677304,0.955142651084
1295,0.955142651084,0.917471909299
1296,0.917471909299,0.873569438584
1297,0.873569438584,0.822620127018
1298,0.822620127018,0.763708259018
1299,0.763708259018,0.695907393021
1300,0.695907393021,0.618347478005
1301,0.618347478005,0.530321847417
1302,0.530321847417,0.431449246131
1303,0.431449246131,0.321905082373
1304,0.321905082373,0.202726787928
1305,0.202726787928,0.0761698654983
1306,0.0761698654983,0.986163274906
1307,0.986163274906,0.911633852317
1308,0.911633852317,0.866511206701
1309,0.866511206701,0.814442943928
1310,0.814442943928,0.754276096242
1311,0.754276096242,0.685086148563
1312,0.685086148563,0.606019286869
1313,0.606019286869,0.516405181609
1314,0.516405181609,0.415928428598
1315,0.415928428598,0.304870844788
1316,0.304870844788,0.184426831107
1317,0.184426831107,0.0570617118444
1318,0.0570617118444,0.989379087207
1319,0.989379087207,0.892663699456
1320,0.892663699456,0.844337386781
1321,0.844337386781,0.788787553983
1322,0.788787553983,0.72472685916
1323,0.72472685916,0.651249829005
1324,0.651249829005,0.567566964645
1325,0.567566964645,0.473140385187
1326,0.473140385187,0.367885392014
1327,0.367885392014,0.252446200849
1328,0.252446200849,0.128537154472
1329,0.128537154472,0.978173591348
1330,0.978173591348,0.964298905587
1331,0.964298905587,0.928213780233
1332,0.928213780233,0.88606016603
1333,0.88606016603,0.837098928987
1334,0.837098928987,0.780425118876
1335,0.780425118876,0.715109881479
1336,0.715109881479,0.640259359174
1337,0.640259359174,0.555109466305
1338,0.555109466305,0.459171561515
1339,0.459171561515,0.352443934194
1340,0.352443934194,0.235697836524
1341,0.235697836524,0.11082493861
1342,0.11082493861,0.980744340947
1343,0.980744340947,0.946378242134
1344,0.946378242134,0.907195235785
1345,0.907195235785,0.86162839377
1346,0.86162839377,0.808791403439
1347,0.808791403439,0.74776108162
1348,0.74776108162,0.677617414124
1349,0.677617414124,0.597519015385
1350,0.597519015385,0.506822326332
1351,0.506822326332,0.405259636995
1352,0.405259636995,0.293188931213
1353,0.293188931213,0.171915712035
1354,0.171915712035,0.044051740686
1355,0.044051740686,0.991664335507
1356,0.991664335507,0.87982657976
1357,0.87982657976,0.829348965305
1358,0.829348965305,0.771471778076
1359,0.771471778076,0.704821521584
1360,0.704821521584,0.628513804409
1361,0.628513804409,0.541814175793
1362,0.541814175793,0.444290025089
1363,0.444290025089,0.336032661043
1364,0.336032661043,0.217953927327
1365,0.217953927327,0.0921389420637
1366,0.0921389420637,0.983601136262
1367,0.983601136262,0.927590701126
1368,0.927590701126,0.885184678656
1369,0.885184678656,0.836082737726
1370,0.836082737726,0.779251188267
1371,0.779251188267,0.713760423885
1372,0.713760423885,0.638718048484
1373,0.638718048484,0.553363718955
1374,0.553363718955,0.457215945407
1375,0.457215945407,0.350284969294
1376,0.350284969294,0.233360210897
1377,0.233360210897,0.108358502501
1378,0.108358502501,0.981112827143
1379,0.981112827143,0.943891366684
1380,0.943891366684,0.904280256305
1381,0.904280256305,0.858242898476
1382,0.858242898476,0.804873056066
1383,0.804873056066,0.743245939571
1384,0.743245939571,0.672444100515
1385,0.672444100515,0.591635341522
1386,0.591635341522,0.500195460937
1387,0.500195460937,0.397890858802
1388,0.397890858802,0.285133564578
1389,0.285133564578,0.163307306932
1390,0.163307306932,0.0351259305144
1391,0.0351259305144,0.993277947717
1392,0.993277947717,0.871057136214
1393,0.871057136214,0.819117859562
1394,0.819117859562,0.759664444137
1395,0.759664444137,0.691266829406
1396,0.691266829406,0.613058897891
1397,0.613058897891,0.524349198552
1398,0.524349198552,0.424784244327
1399,0.424784244327,0.3145844995
1400,0.3145844995,0.194854116771
1401,0.194854116771,0.0679382073638
1402,0.0679382073638,0.987528349325
1403,0.987528349325,0.9034449531
1404,0.9034449531,0.856935843952
1405,0.856935843952,0.803358593982
1406,0.803358593982,0.741501217795
1407,0.741501217795,0.670445667632
1408,0.670445667632,0.58936341543
1409,0.58936341543,0.497637916343
1410,0.497637916343,0.395048982196
1411,0.395048982196,0.282029799813
1412,0.282029799813,0.159994586656
1413,0.159994586656,0.0316967474237
1414,0.0316967474237,0.993907902916
1415,0.993907902916,0.867696312274
1416,0.867696312274,0.815198609991
1417,0.815198609991,0.755144106454
1418,0.755144106454,0.686081565677
1419,0.686081565677,0.607152715043
1420,0.607152715043,0.51768374787
1421,0.51768374787,0.417353041756
1422,0.417353041756,0.306432429463
1423,0.306432429463,0.186101672067
1424,0.186101672067,0.0588066703922
1425,0.0588066703922,0.989078527316
1426,0.989078527316,0.894390380086
1427,0.894390380086,0.846354469869
1428,0.846354469869,0.791119466468
1429,0.791119466468,0.727409914832
1430,0.727409914832,0.654318014824
1431,0.654318014824,0.571047576062
1432,0.571047576062,0.477047519541
1433,0.477047519541,0.372210681533
